,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,#,Indiv. Assesment,Audit Score,RugDoc,Farm Name,Farm Symbol,Farm Url,rugdoc_url
184,ADA,BNB,6757719.42,35.38,BSC,42.422618604450804,FARM,https://apeswap.finance,2021-06-21,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
185,ADA,BNB,3805171.73,7.46,BSC,7.744487062289651,FARM,https://autofarm.network,2021-06-21,,,,,,,,
186,ADA,BNB,61110.40,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-21,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
187,ADA,BNB,1685.48,280.27,BSC,1531.3521764688674,FARM,https://icecreamswap.finance,2021-06-21,x,3.0,,,Icecream,GLTO,https://icecreamswap.finance,https://swapicecream.gitbook.io/icecreamswap-2-0/audit-report
188,ADA,BNB,35257.58,75.59,BSC,112.786336248426,FARM,https://pool.mochiswap.io,2021-06-21,x,,,low,Mochi,MOCHI,https://pool.mochiswap.io,https://rugdoc.io/project/mochiswap/
189,ADA,BNB,225.79,0.00,BSC,0.0,FARM,http://slime.finance,2021-06-21,,,,low,Slime,SLIME,http://slime.finance,https://rugdoc.io/project/slime/
190,ADA,BNB,172.98,335.50,BSC,2720.994647764703,FARM,https://www.jiggly.finance,2021-06-21,,,,low,Jiggly,JIGG,https://www.jiggly.finance,https://rugdoc.io/project/jiggly/
191,ADA,BNB,146363.71,10.16,BSC,10.692495724673234,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
192,ADA,BNB,2966357.96,1.25,BSC,1.257823481220055,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
193,ADA,BNB,39467.15,5.43,BSC,5.579703105839728,FARM,https://swipe.org/farm,2021-06-21,,,,,,,,
194,ADA,BNB,223.71,0.00,BSC,0.0,FARM,http://shitz.lol,2021-06-21,,,,,,,,
195,ADA,BNB,12152.15,27.75,BSC,31.96869711699424,FARM,https://pumpy.farm,2021-06-21,,,,low,Pumpy,PMP,https://pumpy.farm,https://rugdoc.io/project/pumpy-farm/
196,ADA,BNB,771.98,82.16,BSC,127.20367851520811,FARM,https://mooncakeswap.finance,2021-06-21,,,,low,Mooncake,MCAKE,https://mooncakeswap.finance,https://rugdoc.io/project/mooncakeswap/
197,ADA,BNB,1159.46,73.79,BSC,108.99812993590898,FARM,https://app.comos.finance/,2021-06-21,,,,,,,,
198,ADA,BNB,2328.29,160.96,BSC,398.3145617671779,FARM,https://pandayield.com,2021-06-21,,,,,,,,
199,ADA,BNB,15386.60,108.83,BSC,196.4418098562599,FARM,https://cheesecakeswap.com,2021-06-21,,,,,,,,
200,ADA,BNB,420.51,197.36,BSC,615.8377914919477,FARM,https://mouse.farm,2021-06-21,,,,,,,,
201,ADA,BNB,12783.42,72.67,BSC,106.67504519837382,FARM,https://thelab.finance,2021-06-21,x,,,low,The Lab,LABO,https://thelab.finance,https://rugdoc.io/project/thelab-finance/
202,ADA,BNB,0.00,0,BSC,0.0,FARM,https://lokum.finance,2021-06-21,,,,high,Lokum,LKM,https://lokum.finance,https://rugdoc.io/project/lokum-finance/
203,ADA,BNB,2677.39,99.68,BSC,170.59183703011058,FARM,https://limeswap.io,2021-06-21,x,,,low,Lime,LIME,https://limeswap.io,https://rugdoc.io/project/limeswap-io/
204,ADA,BNB,39411.68,22.09,BSC,24.711537193408706,FARM,https://app.apache.finance/,2021-06-21,,,,,,,,
205,ADA,BNB,170874.71,113.52,BSC,210.6318733102468,FARM,https://farms.pandaswap.xyz,2021-06-21,,,,some,Pandaswap,PNDA,https://farms.pandaswap.xyz,https://rugdoc.io/project/pandaswap-xyz/
206,ADA,BNB,92240.51,4.60,BSC,4.7071376134883325,FARM,https://farms.pandaswap.xyz,2021-06-21,,,,some,Pandaswap,PNDA,https://farms.pandaswap.xyz,https://rugdoc.io/project/pandaswap-xyz/
207,ADA,BNB,621438.54,55.75,BSC,74.55586907940818,FARM,https://pantherswap.com,2021-06-21,,,,low,Panther,PANTHER,https://pantherswap.com,https://rugdoc.io/project/pantherswap/
208,ADA,BNB,12909.36,143.40,BSC,318.3676604231896,FARM,https://jaguarswap.com,2021-06-21,,,,low,Jaguar,JAGUAR,https://jaguarswap.com,https://rugdoc.io/project/jaguarswap/
209,ADA,BNB,13595.12,62.03,BSC,85.85070634293996,FARM,https://zombie-farm.com,2021-06-21,x,,,low,Zombie,Various,https://zombie-farm.com,https://rugdoc.io/project/zombie-farm-graves/
210,ADA,BNB,5362.22,37.55,BSC,45.54381383997752,FARM,https://zombie-farm.com,2021-06-21,x,,,low,Zombie,Various,https://zombie-farm.com,https://rugdoc.io/project/zombie-farm-graves/
211,ADA,BNB,3338.24,78.87,BSC,119.86622459911219,FARM,https://zombie-farm.com,2021-06-21,x,,,low,Zombie,Various,https://zombie-farm.com,https://rugdoc.io/project/zombie-farm-graves/
212,ADA,BNB,1030.49,254.84,BSC,1167.3900926419951,FARM,https://degentoken.finance,2021-06-21,,,,some,Degen,DGNZ,https://degentoken.finance,https://rugdoc.io/project/degen/
213,ADA,BNB,531454.44,122.02,BSC,238.09778132626113,FARM,https://coinswap.space/,2021-06-21,,,,,,,,
214,ADA,BNB,243.15,0.00,BSC,0.0,FARM,https://vanillacake.farm,2021-06-21,x,,,some,Vanillacake,VCAKE,https://vanillacake.farm,https://rugdoc.io/project/vanillacake/
215,ADA,BNB,43.46,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-06-21,x,,,some,Garuda,GARUDA,https://garudaswap.finance,https://rugdoc.io/project/garudaswap/
216,ADA,BNB,1108.61,124.08,BSC,245.11094099992476,FARM,https://www.elixir-swap.io,2021-06-21,,,,high,Elixir,ELXR,https://www.elixir-swap.io,https://rugdoc.io/project/elixir-swap/
217,ADA,BNB,2.68,0.00,BSC,0.0,FARM,https://gatorswap.xyz,2021-06-21,xx,,,low,Gator,GATOR,https://gatorswap.xyz,https://rugdoc.io/project/gatorswap/
218,ADA,BNB,924.19,131.71,BSC,272.3742936477589,FARM,https://dumplingdefi.finance,2021-06-21,,,,low,Dumpling,SDUMP,https://dumplingdefi.finance,https://rugdoc.io/project/dumpling-defi/
219,ADA,BNB,1490.08,490.29,BSC,12935.514254251844,FARM,https://satis.finance,2021-06-21,x,,,some,Satis,xSAT,https://satis.finance,https://rugdoc.io/project/satis-finance-xsatis/
220,ADA,BNB,3.32,7144.01,BSC,2.165710919773357e+30,FARM,https://www.grizzlyswap.com,2021-06-21,,,,low,Grizzly,GRZ,https://www.grizzlyswap.com,https://rugdoc.io/project/grizzlyswap/
221,ADA,BNB,1126.25,283.96,BSC,1592.194501035519,FARM,https://dinopark.finance,2021-06-21,,,,low,Dinopark,DINO,https://dinopark.finance,https://rugdoc.io/project/dinopark/
222,ADA,BNB,291560.02,32.61,BSC,38.53522145132886,FARM,https://ten.finance,2021-06-21,x,,90.0,,TenFi,TENFI,https://ten.finance,https://www.certik.org/projects/tenfinance
223,ADA,BNB,2759.00,11.86,BSC,12.589777061624986,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
224,ADA,BNB,1248.09,65.53,BSC,92.45890398586556,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
225,ADA,BNB,3820943.50,116.33,BSC,219.4562479047602,FARM,https://biswap.org,2021-06-21,x,,,HIGH,Biswap,BSW,https://biswap.org,https://rugdoc.io/project/biswap/
226,ADA,BNB,190.38,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-21,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
227,ADA,BNB,372.64,1015.48,BSC,2238310.37397878,FARM,https://antswap.fi,2021-06-21,,,,some,Ant,ANT,https://antswap.fi,https://rugdoc.io/project/antswap/
228,ADA,BNB,301756.08,1762.40,BSC,2985109178.8342915,FARM,https://lavacake.finance,2021-06-21,x,,,some,Lavacake,LAVA,https://lavacake.finance,https://rugdoc.io/project/lava-cake/
229,ADA,BNB,0.00,0,BSC,0.0,FARM,https://www.andromedadefi.com,2021-06-21,,,,low,Andromeda,ADR,https://www.andromedadefi.com,https://rugdoc.io/project/andromeda/
230,ADA,BNB,17253.32,43.52,BSC,54.487153080481754,FARM,https://thunderbird.finance/,2021-06-21,,,,,,,,
231,ADA,BNB,36029.53,141.74,BSC,311.50665975879275,FARM,https://www.venomswap.net,2021-06-21,,,,low,VenomSwap,VENOM,https://www.venomswap.net,https://rugdoc.io/project/venom-swap/
232,ADA,BNB,910.58,137.08,BSC,292.84004281153614,FARM,https://www.blacksheepdefi.com,2021-06-21,,,,low,Blacksheep,BLACKSHEEP,https://www.blacksheepdefi.com,https://rugdoc.io/project/blacksheep-finance/
233,ADA,BNB,1949.28,290.71,BSC,1709.4066711583469,FARM,https://qiswap.finance,2021-06-21,,,,,,,,
234,ADA,BNB,420.70,574.67,BSC,29844.48258023196,FARM,https://krustykrab.finance,2021-06-21,,,,,,,,
235,ADA,BNB,7481.65,0.00,BSC,0.0,FARM,https://zeusfarmsdefi.com,2021-06-21,,,,,,,,
236,ADA,BNB,1745185.53,75.45,BSC,112.48925804783822,FARM,https://mdex.com,2021-06-21,,,,,,,,
237,ADA,BUSD,2847851.57,30.06,BSC,35.05018803747113,FARM,https://app.wault.finance,2021-06-21,x,,,low,Wault,WAULT,https://app.wault.finance,https://rugdoc.io/project/wault/
238,ADA,BUSD,620777.33,5.99,BSC,6.172515029133874,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
239,ADA,BUSD,2961.74,126.54,BSC,253.67618642917606,FARM,https://pandayield.com,2021-06-21,,,,,,,,
240,ADA,BUSD,9885.75,152.63,BSC,358.6502023100884,FARM,https://bitblocks.finance,2021-06-21,,,,low,BitBlocks,BBKFI,https://bitblocks.finance,https://rugdoc.io/project/bitblocks/
241,ADA,BUSD,116.35,6452.82,BSC,6.38364037529424e+27,FARM,https://thunderbird.finance/,2021-06-21,,,,,,,,
242,ADA,BUSD,2022.24,560.44,BSC,25929.327747402538,FARM,https://qiswap.finance,2021-06-21,,,,,,,,
243,ADA,BUSD,24133.89,0,BSC,0.0,FARM,https://money-pocket.dollaremon.fi,2021-06-21,,,,,,,,
244,ADA,CERBERUS,0.30,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-21,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
245,ADA,ETH,2641092.66,22.63,BSC,25.386386534052562,FARM,https://apeswap.finance,2021-06-21,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
246,ADA,ETH,547684.97,2.71,BSC,2.746951105487616,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
247,ADA,ETH,1402.54,23.33,BSC,26.266614263133015,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
248,ADA,KSF,2706.19,1035.06,BSC,2707916.0781986346,FARM,https://kesef.finance,2021-06-21,,,,Not Eligible,Kesef Finance,KSF,https://kesef.finance,https://rugdoc.io/project/kesef-finance/
249,ADA,LIME,1254.64,212.72,BSC,733.9684418204055,FARM,https://limeswap.io,2021-06-21,x,,,low,Lime,LIME,https://limeswap.io,https://rugdoc.io/project/limeswap-io/
250,ADA,MANY,13871.31,97.38,BSC,164.45562539337413,FARM,https://manyswap.io,2021-06-21,,,,,,,,
251,ADA,MCAKE,468.12,225.81,BSC,849.8593383248353,FARM,https://mooncakeswap.finance,2021-06-21,,,,low,Mooncake,MCAKE,https://mooncakeswap.finance,https://rugdoc.io/project/mooncakeswap/
252,ADA,MELODY,21368.61,362.33,BSC,3579.7656477715527,FARM,https://mozartfinance.io,2021-06-21,,,,some,Mozart,PIANO,https://mozartfinance.io,https://rugdoc.io/project/mozart-v2/
253,ADA,PIANO,80.08,28.21,BSC,32.57668435510042,FARM,https://mozartfinance.io,2021-06-21,,,,some,Mozart,PIANO,https://mozartfinance.io,https://rugdoc.io/project/mozart-v2/
254,ADA,Qi,5661.10,2001.98,BSC,29135525843.140316,FARM,https://qiswap.finance,2021-06-21,,,,,,,,
255,ADA,SEED,674303.38,248.07,BSC,1084.9765043759467,FARM,https://app.treedefi.com,2021-06-21,x,,,low,Tree,SEED,https://app.treedefi.com,https://rugdoc.io/project/freedefi/
256,ADA,UNOWN,2130.14,5964.09,BSC,9.79646461157788e+25,FARM,https://www.unownswap.com,2021-06-21,,,,,,,,
257,ADA,USDT,579368.32,6.12,BSC,6.310606130454399,FARM,https://autofarm.network,2021-06-21,,,,,,,,
258,ADA,USDT,179072.94,19.81,BSC,21.901878563479315,FARM,https://autofarm.network,2021-06-21,,,,,,,,
259,ADA,USDT,70720.38,21.02,BSC,23.38501665283448,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
260,ADA,USDT,312.75,104.61,BSC,184.22721425248687,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
261,ADA,USDT,12059572.47,48.35,BSC,62.122177414356415,FARM,https://mdex.com,2021-06-21,,,,,,,,
262,ADA,dADA,2987.53,0.00,BSC,0.0,FARM,https://iron.finance/,2021-06-21,,,,,,,,
263,ADA,sLKM,0.00,0,BSC,0.0,FARM,https://lokum.finance,2021-06-21,,,,high,Lokum,LKM,https://lokum.finance,https://rugdoc.io/project/lokum-finance/
264,ADDY,ETH,365770.27,95.15,MATIC,158.6387055519058,FARM,https://app.sushi.com,2021-06-21,,,,,,,,
265,ADEL,ETH,21951.48,7.67,ETH,7.970941243853313,FARM,https://www.bao.finance,2021-06-21,,,,,,,,
266,ADEL,ETH,11.0878971957,30.61349544,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
267,ADR,,198.71,2483.63,BSC,2723550117650.055,FARM,https://www.andromedadefi.com,2021-06-21,,,,low,Andromeda,ADR,https://www.andromedadefi.com,https://rugdoc.io/project/andromeda/
268,ADR,BNB,151.09,4899.65,BSC,9.265926547903733e+21,FARM,https://www.andromedadefi.com,2021-06-21,,,,low,Andromeda,ADR,https://www.andromedadefi.com,https://rugdoc.io/project/andromeda/
269,ADR,BUSD,145.90,5637.66,BSC,5.858761189157768e+24,FARM,https://www.andromedadefi.com,2021-06-21,,,,low,Andromeda,ADR,https://www.andromedadefi.com,https://rugdoc.io/project/andromeda/
270,ADX,ETH,1140702.10,1.25,ETH,1.257823481220055,FARM,https://www.bao.finance,2021-06-21,,,,,,,,
271,ADX,ETH,0.0377246109,0.21450420000000003,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
272,ADX,ETH,48.2171278862,0.8696068800000001,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
273,ADX,ETH,566.3147361778,2.9997222,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
274,AERGO,ETH,"69,963",85.7,ETH,,FARM,SUSHI,2021-06-21,,,,,,,,
275,AERGO,ETH,0.0437240913,0.07356264000000001,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
276,AERGO,ETH,39.8544385931,2.16698592,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
277,AFDLT,AfroX,0.1507183586,0.015706679999999997,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
278,AFDLT,ETH,0.003495505,0.09802788000000001,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
279,AGA,,0.00,0,MATIC,0.0,FARM,https://augury.finance,2021-06-21,,,,,,,,
280,AGA,,0.00,0,ETH,0.0,FARM,https://polycat.finance,2021-06-21,,,,,,,,
281,AGA,AGAr,390949.88,5.23,MATIC,5.368785487293981,FARM,https://quickswap.exchange/#/quick,2021-06-21,,,,,,,,
282,AGA,QUICK,3429.00,0.00,MATIC,0.0,FARM,https://quickswap.exchange/#/quick,2021-06-21,,,,,,,,
283,AGAr,,0.00,0,MATIC,0.0,FARM,https://augury.finance,2021-06-21,,,,,,,,
284,AGAr,,0.00,0,ETH,0.0,FARM,https://polycat.finance,2021-06-21,,,,,,,,
285,AGAr,AGA,390949.88,5.23,MATIC,5.368785487293981,FARM,https://quickswap.exchange/#/quick,2021-06-21,,,,,,,,
286,AGAr,QUICK,114164.37,68.41,MATIC,98.0718611317198,FARM,https://quickswap.exchange/#/quick,2021-06-21,,,,,,,,
287,AGI,ETH,49689.47,3.39,ETH,3.447952499970275,FARM,https://www.bao.finance,2021-06-21,,,,,,,,
288,AGI,ETH,25.7456974973,865.4386392,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
289,AGI,NIOX,1676.70,0.00,MATIC,0.0,FARM,https://swap.smartdex.app,2021-06-21,,,,,,,,
290,AGIX,ETH,783.7793027195,0.02889012,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
291,AIOZ,ETH,26.6659555735,70.76681568,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
292,AKITA,ETH,2586684.05,0,ETH,0.0,FARM,https://dogen.finance,2021-06-21,,,,,,,,
293,AKITA,ETH,7.88449e-05,0.025613280000000002,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
294,AKITA,ETH,1443.110086815,22.07999076,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
295,AKRO,ETH,309793.77,3.19,ETH,3.2412819630514456,FARM,https://www.bao.finance,2021-06-21,,,,,,,,
296,AKRO,ETH,"210,176",28.53,ETH,,FARM,SUSHI,2021-06-21,,,,,,,,
297,AKRO,ETH,119.8257392167,5.196386039999999,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
298,AKRO,ETH,161.8163454876,7.082531400000001,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
299,AKRO,USDC,445.3060650794,5.74516044,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
300,ALBT,,0.00,0,ETH,0.0,FARM,https://gamestop.finance,2021-06-21,,,,,,,,
301,ALBT,ETH,1186.5238925898,15.31224324,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
302,ALBT,USDT,696.8453752922,6.10967256,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
303,ALCH,,1062.84,0.00,MATIC,0.0,FARM,https://polygon.alchemydao.com,2021-06-21,,,,,,,,
304,ALCH,,29477.46,0.00,ETH,0.0,FARM,https://alchemydao.com,2021-06-21,,,,,,,,
305,ALCH,ETH,157667.90,631.98,ETH,52521.5750393893,FARM,https://alchemydao.com,2021-06-21,,,,,,,,
306,ALCH,ETH,0.098426984,0.09075828,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
307,ALCH,WMATIC,3245.31,429.64,MATIC,7061.541331396355,FARM,https://polygon.alchemydao.com,2021-06-21,,,,,,,,
308,ALCX,,41352376.29,108.64,ETH,195.88077491513775,FARM,https://app.alchemix.fi/farms,2021-06-21,,,,,,,,
309,ALCX,ETH,17188187.22,7.69,ETH,7.992533048056427,FARM,https://pickle.finance/farms,2021-06-21,,,,,,,,
310,ALCX,ETH,110921244.49,0.00,ETH,0.0,FARM,https://app.alchemix.fi/farms,2021-06-21,,,,,,,,
311,ALCX,ETH,110921244.49,136.11,ETH,289.06198621305805,FARM,https://app.alchemix.fi/farms,2021-06-21,,,,,,,,
312,ALCX,ETH,59988.5259304469,11.65679028,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
313,ALEPH,ETH,"136,810",43.83,ETH,,FARM,SUSHI,2021-06-21,,,,,,,,
314,ALEPH,ETH,150.803706014,4.81171152,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
315,ALEPH,ETH,0.4188170062,0.19960271999999998,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
316,ALEPH,ETH,70.452218394,3.4986913200000003,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
317,ALEPH,USDC,5267447.3492135145,3.31,SOL,,POOL,Raydium,2021-06-21,,,,,,,,
318,ALEX,ETH,31.3237204232,0.607188,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
319,ALICE,,525.51,0.00,BSC,0.0,FARM,http://slime.finance,2021-06-21,,,,low,Slime,SLIME,http://slime.finance,https://rugdoc.io/project/slime/
320,ALICE,,525.51,0.00,BSC,0.0,FARM,http://shitz.lol,2021-06-21,,,,,,,,
321,ALICE,BAKE,270414.81,54.72,BSC,72.7698600853993,FARM,https://www.bakeryswap.org,2021-06-21,,,,,,,,
322,ALICE,BNB,5195974.44,74.91,BSC,111.34725444797749,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
323,ALICE,BNB,1262282.23,2.81,BSC,2.849741670653394,FARM,https://autofarm.network,2021-06-21,,,,,,,,
324,ALICE,BNB,44681.70,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-21,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
325,ALICE,BNB,79918.15,18.60,BSC,20.436520139756542,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
326,ALICE,BNB,3418.49,23.93,BSC,27.0259982007897,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
327,ALICE,MANY,3316.81,407.27,BSC,5640.582954728794,FARM,https://manyswap.io,2021-06-21,,,,,,,,
328,ALICE,SLME,5.05,0.00,BSC,0.0,FARM,http://slime.finance,2021-06-21,,,,low,Slime,SLIME,http://slime.finance,https://rugdoc.io/project/slime/
329,ALICE,SLME,5.05,0.00,BSC,0.0,FARM,http://shitz.lol,2021-06-21,,,,,,,,
330,ALIEN,,270.48,3791.55,BSC,4.636660444368615e+17,FARM,https://aliendefi.com,2021-06-21,,,,,,,,
331,ALIEN,BNB,26.58,33759.36,BSC,6.458529070598127e+105,FARM,https://aliendefi.com,2021-06-21,,,,,,,,
332,ALIEN,BUSD,33.61,30514.71,BSC,2.066362482910679e+98,FARM,https://aliendefi.com,2021-06-21,,,,,,,,
333,ALIFE,VLAD,30283.09,131.62,BSC,272.04051104878823,FARM,https://app.vlad.finance,2021-06-21,,,,low,Vlad,LIFE,https://app.vlad.finance, https://rugdoc.io/project/vlad-finance/
334,ALIFE,VLAD,30283.09,263.23,BSC,1277.49758845686,FARM,https://app.vlad.finance,2021-06-21,,,,low,Vlad,LIFE,https://app.vlad.finance, https://rugdoc.io/project/vlad-finance/
335,ALIFE,VLAD,30283.09,329.04,BSC,2546.0614836030027,FARM,https://app.vlad.finance,2021-06-21,,,,low,Vlad,LIFE,https://app.vlad.finance, https://rugdoc.io/project/vlad-finance/
336,ALIS,ETH,4.6806004869,0.47066759999999996,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
337,ALLOY,,704925.74,89.64,BSC,144.80727168058448,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
338,ALLOY,,0.00,0,BSC,0.0,FARM,https://dollar.supra.finance,2021-06-21,,,,,,,,
339,ALLOY,,150.29,784.64,BSC,235154.38857112432,FARM,https://tapswap.finance,2021-06-21,x,,,some,Tap,TAPS,https://tapswap.finance,https://rugdoc.io/project/tapswap-money/
340,ALLOY,BANANA,3905.06,251.86,BSC,1130.4317937552094,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
341,ALLOY,BELUGA,1718.78,286.12,BSC,1628.854125383782,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
342,ALLOY,BNB,713684.30,206.72,BSC,685.6711633632939,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
343,ALLOY,BNB,135.23,249.41,BSC,1100.853131028111,FARM,https://pumpy.farm,2021-06-21,,,,low,Pumpy,PMP,https://pumpy.farm,https://rugdoc.io/project/pumpy-farm/
344,ALLOY,BNB,188.40,625.93,BSC,49483.150179402546,FARM,https://tapswap.finance,2021-06-21,x,,,some,Tap,TAPS,https://tapswap.finance,https://rugdoc.io/project/tapswap-money/
345,ALLOY,BNB,1955.17,179.82,BSC,501.2165565542762,FARM,https://app.sponge.finance,2021-06-21,,,,,,,,
346,ALLOY,BREW,3499.83,281.02,BSC,1543.5392573588601,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
347,ALLOY,BRN,2094.81,234.76,BSC,938.2094005238242,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
348,ALLOY,BTD,3219.16,305.53,BSC,1995.9320459557014,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
349,ALLOY,BUSD,28862.34,170.38,BSC,447.30481476054206,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
350,ALLOY,Cake,24095.86,204.09,BSC,665.3900043831748,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
351,ALLOY,DVT,16364.67,601.01,BSC,38705.819540463526,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
352,ALLOY,FTS,1887.39,521.11,BSC,17566.42279065139,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
353,ALLOY,GFCE,1085.49,453.04,BSC,8924.378393790212,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
354,ALLOY,GRAND,1835.26,535.91,BSC,20341.219175905586,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
355,ALLOY,INNBC,1496.56,328.60,BSC,2534.54788473308,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
356,ALLOY,JGN,5848.32,84.09,BSC,131.6211408975551,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
357,ALLOY,KEIF,4350.95,226.05,BSC,852.1276809358504,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
